session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,17,32.299967699999996,3.4000034000034005,10.766666666666667,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,attending,affective,5,2.1666645,0.8333341666675,0.6018518518518519,0.19230769230769232,0.08333325
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,lickbite,affective,4,2.5666640999999997,0.666667333334,0.7129629629629629,0.15384615384615385,0.09871784999999998
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,guarding,affective,8,10.7666559,1.333334666668,2.990740740740741,0.3076923076923077,0.41410215
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,escape,affective,12,14.666652,2.000002000002,4.0740740740740735,0.46153846153846156,0.564102
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,withdrawal,reflexive,30,,5.000005000005,,1.1538461538461537,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block1_Mild touch,stimulus,1,1,Mild touch,26,359.99964,5.999994,0,0.0,flinch,reflexive,18,,3.000003000003,,0.6923076923076923,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,attending,affective,4,1.6666649999999998,0.6805299810970888,0.47258979206049145,0.14285714285714285,0.05952374999999999
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,lickbite,affective,7,10.5666561,1.1909274669199055,2.996219281663516,0.25,0.377380575
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,guarding,affective,2,4.699995299999999,0.3402649905485444,1.3327032136105859,0.07142857142857142,0.167856975
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,escape,affective,19,26.8333065,3.2325174102111722,7.608695652173913,0.6785714285714286,0.958332375
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,withdrawal,reflexive,21,,3.5727824007597166,,0.75,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block2_Light touch,stimulus,2,2,Light touch,28,352.666314,5.8777719,0,0.0,flinch,reflexive,28,,4.763709867679622,,1.0,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,356.9329764,5.94888294,0,0.0,attending,affective,15,16.1333172,2.5214817893189205,4.5199850579006355,0.6818181818181818,0.7333326
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,356.9329764,5.94888294,0,0.0,lickbite,affective,9,6.1999938,1.5128890735913523,1.7370190511766903,0.4090909090909091,0.2818179
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,356.9329764,5.94888294,0,0.0,guarding,affective,9,10.1333232,1.5128890735913523,2.838998879342548,0.4090909090909091,0.4606056
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,356.9329764,5.94888294,0,0.0,escape,affective,14,20.2333131,2.3533830033643257,5.668658946581996,0.6363636363636364,0.91969605
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,block3_Heat,stimulus,3,3,Heat,22,356.9329764,5.94888294,0,0.0,withdrawal,reflexive,18,,3.0257781471827045,,0.8181818181818182,
